logID,title,visibility,region,revision,segments,startTime,endTime,report_start_at,report_end_at,report_link,zone_id,page,current_page,last_page,has_more_pages,per_page,total
BhjLXq4WGJ2K8pcy,TK 8/6,public,United States,1,69,1786060442374,1786073971860,2026-08-06T23:54:02Z,2026-08-07T03:39:31Z,https://classic.warcraftlogs.com/reports/BhjLXq4WGJ2K8pcy,1056,9,9,-1,TRUE,100,-1
KM7jJPgqN32VhcXb,SSC / TK,public,United States,15,67,1786061247551,1786073339632,2026-08-07T00:07:27Z,2026-08-07T03:28:59Z,https://classic.warcraftlogs.com/reports/KM7jJPgqN32VhcXb,1056,9,9,-1,TRUE,100,-1
xbkhTRWH9v8NcynX,SSC / TK,public,United States,1,37,1786060494034,1786067654850,2026-08-06T23:54:54Z,2026-08-07T01:54:14Z,https://classic.warcraftlogs.com/reports/xbkhTRWH9v8NcynX,1056,9,9,-1,TRUE,100,-1
rqhPCN6Kbn4HtFJw,ACC TK,public,United States,33,77,1786062469752,1786073998065,2026-08-07T00:27:49Z,2026-08-07T03:39:58Z,https://classic.warcraftlogs.com/reports/rqhPCN6Kbn4HtFJw,1056,9,9,-1,TRUE,100,-1
x1nfrv6TPbXqVDtH,SSC / TK,public,United States,75,79,1786060514214,1786073976268,2026-08-06T23:55:14Z,2026-08-07T03:39:36Z,https://classic.warcraftlogs.com/reports/x1nfrv6TPbXqVDtH,1056,10,10,-1,TRUE,100,-1
fCvHDnQRGFw79j14,SSC / TK,public,United States,73,76,1786059947598,1786073976740,2026-08-06T23:45:47Z,2026-08-07T03:39:36Z,https://classic.warcraftlogs.com/reports/fCvHDnQRGFw79j14,1056,10,10,-1,TRUE,100,-1
3fvg1rX8pq2Vk7m6,SSC / TK,public,United States,46,46,1786058785395,1786073973258,2026-08-06T23:26:25Z,2026-08-07T03:39:33Z,https://classic.warcraftlogs.com/reports/3fvg1rX8pq2Vk7m6,1056,10,10,-1,TRUE,100,-1
ytKBzGgkhAPD9Qm8,TK 8/6/26,public,United States,33,42,1786063630152,1786073960515,2026-08-07T00:47:10Z,2026-08-07T03:39:20Z,https://classic.warcraftlogs.com/reports/ytKBzGgkhAPD9Qm8,1056,10,10,-1,TRUE,100,-1
acWrdDfbVwjRxBmG,SSC / TK,public,United States,35,43,1786062528073,1786073960272,2026-08-07T00:28:48Z,2026-08-07T03:39:20Z,https://classic.warcraftlogs.com/reports/acWrdDfbVwjRxBmG,1056,10,10,-1,TRUE,100,-1
C8fpAZHtaP2kTc9v,8/6/26 T5,public,United States,65,67,1786062510273,1786073960079,2026-08-07T00:28:30Z,2026-08-07T03:39:20Z,https://classic.warcraftlogs.com/reports/C8fpAZHtaP2kTc9v,1056,10,10,-1,TRUE,100,-1
Mgn3Cw6KPD9tWx27,SSC & TK | 8-6-26,public,United States,65,69,1786063735954,1786073948542,2026-08-07T00:48:55Z,2026-08-07T03:39:08Z,https://classic.warcraftlogs.com/reports/Mgn3Cw6KPD9tWx27,1056,10,10,-1,TRUE,100,-1
8DW41xAJdpyq6FYn,SSC,public,United States,30,36,1786060820207,1786073943213,2026-08-07T00:00:20Z,2026-08-07T03:39:03Z,https://classic.warcraftlogs.com/reports/8DW41xAJdpyq6FYn,1056,10,10,-1,TRUE,100,-1
BZA4vrVRfWFkcg8q,Bad Reputation,public,United States,1,28,1786057301767,1786065792081,2026-08-06T23:01:41Z,2026-08-07T01:23:12Z,https://classic.warcraftlogs.com/reports/BZA4vrVRfWFkcg8q,1056,10,10,-1,TRUE,100,-1
4anKvCNRjX2xYqTb,TK/GRUULS/SSC,public,United States,1,60,1786057404453,1786072744011,2026-08-06T23:03:24Z,2026-08-07T03:19:04Z,https://classic.warcraftlogs.com/reports/4anKvCNRjX2xYqTb,1056,10,10,-1,TRUE,100,-1
PRtGyWc9bkQ7xK3X,SSC / TK,public,United States,1,64,1786062710173,1786072308890,2026-08-07T00:31:50Z,2026-08-07T03:11:48Z,https://classic.warcraftlogs.com/reports/PRtGyWc9bkQ7xK3X,1056,10,10,-1,TRUE,100,-1
Qmc3rNBgCRZVzTLX,SSC / TK,public,United States,60,67,1786064227714,1786073880087,2026-08-07T00:57:07Z,2026-08-07T03:38:00Z,https://classic.warcraftlogs.com/reports/Qmc3rNBgCRZVzTLX,1056,10,10,-1,TRUE,100,-1
mwDVC7PgMX6pBxv9,SSC / TK,public,United States,59,66,1786063693412,1786073877219,2026-08-07T00:48:13Z,2026-08-07T03:37:57Z,https://classic.warcraftlogs.com/reports/mwDVC7PgMX6pBxv9,1056,10,10,-1,TRUE,100,-1
Qn1fANbaXyxVt8Pp,2026-08-06,public,United States,66,70,1786063265491,1786073843055,2026-08-07T00:41:05Z,2026-08-07T03:37:23Z,https://classic.warcraftlogs.com/reports/Qn1fANbaXyxVt8Pp,1056,10,10,-1,TRUE,100,-1
N7LDtCzdyVrAHBwK,SSC,public,United States,34,35,1786065456196,1786073862671,2026-08-07T01:17:36Z,2026-08-07T03:37:42Z,https://classic.warcraftlogs.com/reports/N7LDtCzdyVrAHBwK,1056,10,10,-1,TRUE,100,-1
W46qNvHPtwB13Ddh,SSC / TK,public,United States,49,56,1786065235779,1786073860292,2026-08-07T01:13:55Z,2026-08-07T03:37:40Z,https://classic.warcraftlogs.com/reports/W46qNvHPtwB13Ddh,1056,10,10,-1,TRUE,100,-1
PXcrtvgqjGd47JwZ,SSC/TK 08/06,public,United States,85,85,1786061405978,1786073829565,2026-08-07T00:10:05Z,2026-08-07T03:37:09Z,https://classic.warcraftlogs.com/reports/PXcrtvgqjGd47JwZ,1056,10,10,-1,TRUE,100,-1
9LcMbdNZgFrwTzhy,Thursday SSC/TK,public,United States,55,65,1786064572603,1786073807098,2026-08-07T01:02:52Z,2026-08-07T03:36:47Z,https://classic.warcraftlogs.com/reports/9LcMbdNZgFrwTzhy,1056,10,10,-1,TRUE,100,-1
wQfLXVz1r9xWCZTM,SSC / TK,public,United States,37,40,1786067884987,1786073785176,2026-08-07T01:58:04Z,2026-08-07T03:36:25Z,https://classic.warcraftlogs.com/reports/wQfLXVz1r9xWCZTM,1056,10,10,-1,TRUE,100,-1
b4zqC3DG2MJaY7gN,SSC / TK,public,United States,7,34,1786063855980,1786073778785,2026-08-07T00:50:55Z,2026-08-07T03:36:18Z,https://classic.warcraftlogs.com/reports/b4zqC3DG2MJaY7gN,1056,10,10,-1,TRUE,100,-1
zrvHtZ2yLQ8FmK6G,FULL CLEAR - TK / Gruul / MAG,public,United States,1,40,1786063863671,1786073555533,2026-08-07T00:51:03Z,2026-08-07T03:32:35Z,https://classic.warcraftlogs.com/reports/zrvHtZ2yLQ8FmK6G,1056,10,10,-1,TRUE,100,-1
1NtDF6faqLdMKYGQ,TK 08/06/2026,public,United States,30,34,1786066942119,1786073765627,2026-08-07T01:42:22Z,2026-08-07T03:36:05Z,https://classic.warcraftlogs.com/reports/1NtDF6faqLdMKYGQ,1056,10,10,-1,TRUE,100,-1
3M6y8zNcKQDBX7Yd,SSC / TK,public,United States,1,15,1785978061166,1785988571666,2026-08-06T01:01:01Z,2026-08-06T03:56:11Z,https://classic.warcraftlogs.com/reports/3M6y8zNcKQDBX7Yd,1056,10,10,-1,TRUE,100,-1
9AGzQ7b4daR6HLMt,SSC / TK,public,United States,1,68,1786059184510,1786071795686,2026-08-06T23:33:04Z,2026-08-07T03:03:15Z,https://classic.warcraftlogs.com/reports/9AGzQ7b4daR6HLMt,1056,10,10,-1,TRUE,100,-1
TJrgP37B1ZV4KRv6,SSC - Thursday,public,United States,1,22,1786063117866,1786073235078,2026-08-07T00:38:37Z,2026-08-07T03:27:15Z,https://classic.warcraftlogs.com/reports/TJrgP37B1ZV4KRv6,1056,10,10,-1,TRUE,100,-1
WHbg6myYrhBZwRnT,<HELLO KITTY> 08062026,public,United States,76,76,1786064163167,1786073717897,2026-08-07T00:56:03Z,2026-08-07T03:35:17Z,https://classic.warcraftlogs.com/reports/WHbg6myYrhBZwRnT,1056,10,10,-1,TRUE,100,-1
XrCa81jMnyJAY2mg,08/06/2026 - TK - Press Buttons,public,United States,1,29,1786061683172,1786071267311,2026-08-07T00:14:43Z,2026-08-07T02:54:27Z,https://classic.warcraftlogs.com/reports/XrCa81jMnyJAY2mg,1056,10,10,-1,TRUE,100,-1
1X642HkcKxP3VJjZ,8/6 SSC/TK,public,United States,67,78,1786064379830,1786073718777,2026-08-07T00:59:39Z,2026-08-07T03:35:18Z,https://classic.warcraftlogs.com/reports/1X642HkcKxP3VJjZ,1056,10,10,-1,TRUE,100,-1
yW2v1VKLTgzXbB3G,SSC / TK,public,United States,15,39,1786063812707,1786073717028,2026-08-07T00:50:12Z,2026-08-07T03:35:17Z,https://classic.warcraftlogs.com/reports/yW2v1VKLTgzXbB3G,1056,10,10,-1,TRUE,100,-1
K8CBhq1cAdNfv4Rb,TK 8/6,public,United States,44,74,1786060442374,1786073687096,2026-08-06T23:54:02Z,2026-08-07T03:34:47Z,https://classic.warcraftlogs.com/reports/K8CBhq1cAdNfv4Rb,1056,10,10,-1,TRUE,100,-1
DZLKWP6CG8Vw21fp,Void Team SSC and TK,public,United States,78,83,1786058954295,1786073687588,2026-08-06T23:29:14Z,2026-08-07T03:34:47Z,https://classic.warcraftlogs.com/reports/DZLKWP6CG8Vw21fp,1056,10,10,-1,TRUE,100,-1
xW6Qpr9NM1JdDqyj,25m SSC / TK 2026-08-06 14,public,United States,1,55,1786064575483,1786072174756,2026-08-07T01:02:55Z,2026-08-07T03:09:34Z,https://classic.warcraftlogs.com/reports/xW6Qpr9NM1JdDqyj,1056,10,10,-1,TRUE,100,-1
1BwQbPcGKHrv9tjm,SSC / TK,public,United States,1,35,1786063392953,1786073605006,2026-08-07T00:43:12Z,2026-08-07T03:33:25Z,https://classic.warcraftlogs.com/reports/1BwQbPcGKHrv9tjm,1056,10,10,-1,TRUE,100,-1
2Aj6xqdM9yGapRYF,SSC / TK,public,China,44,48,1786063180121,1786073666909,2026-08-07T00:39:40Z,2026-08-07T03:34:26Z,https://classic.warcraftlogs.com/reports/2Aj6xqdM9yGapRYF,1056,10,10,-1,TRUE,100,-1
GctMCAD2PXjhb7La,SSC / TK,public,China,1,9,1786060537542,1786073386357,2026-08-06T23:55:37Z,2026-08-07T03:29:46Z,https://classic.warcraftlogs.com/reports/GctMCAD2PXjhb7La,1056,10,10,-1,TRUE,100,-1
J7xhqR9mWc64NnYp,SSC / TK,public,United States,49,63,1786059728387,1786073616377,2026-08-06T23:42:08Z,2026-08-07T03:33:36Z,https://classic.warcraftlogs.com/reports/J7xhqR9mWc64NnYp,1056,10,10,-1,TRUE,100,-1
B7PbzRWCk9n1KQHf,SSC / TK,public,United States,1,58,1786061029607,1786073599863,2026-08-07T00:03:49Z,2026-08-07T03:33:19Z,https://classic.warcraftlogs.com/reports/B7PbzRWCk9n1KQHf,1056,10,10,-1,TRUE,100,-1
cZ9dx7trRJgzhFmn,Exile SSC 8/6,public,United States,27,39,1786062816318,1786073633754,2026-08-07T00:33:36Z,2026-08-07T03:33:53Z,https://classic.warcraftlogs.com/reports/cZ9dx7trRJgzhFmn,1056,10,10,-1,TRUE,100,-1
gJyM8BaXwmcVAxPh,SSC/TK,public,United States,1,56,1786062743157,1786072629855,2026-08-07T00:32:23Z,2026-08-07T03:17:09Z,https://classic.warcraftlogs.com/reports/gJyM8BaXwmcVAxPh,1056,10,10,-1,TRUE,100,-1
Kr7Qq1483YzjkvfV,ssc 8.6,public,United States,30,30,1786065502291,1786073634140,2026-08-07T01:18:22Z,2026-08-07T03:33:54Z,https://classic.warcraftlogs.com/reports/Kr7Qq1483YzjkvfV,1056,10,10,-1,TRUE,100,-1
P6V8vWYGn7LmgtfM,SSC / TK,public,United States,46,47,1786059777682,1786073646350,2026-08-06T23:42:57Z,2026-08-07T03:34:06Z,https://classic.warcraftlogs.com/reports/P6V8vWYGn7LmgtfM,1056,10,10,-1,TRUE,100,-1
L6QvyB1xwmzjpdrY,SSC / TK,public,United States,1,28,1786066732451,1786073556490,2026-08-07T01:38:52Z,2026-08-07T03:32:36Z,https://classic.warcraftlogs.com/reports/L6QvyB1xwmzjpdrY,1056,10,10,-1,TRUE,100,-1
tmzgvCxcTXQwR213,SWMG SSC/TK - 8/6,public,United States,48,56,1786064257056,1786073604898,2026-08-07T00:57:37Z,2026-08-07T03:33:24Z,https://classic.warcraftlogs.com/reports/tmzgvCxcTXQwR213,1056,10,10,-1,TRUE,100,-1
Y7nqPG3XmBD4V9Hx,SSC / TK,public,United States,1,36,1786063333467,1786073503609,2026-08-07T00:42:13Z,2026-08-07T03:31:43Z,https://classic.warcraftlogs.com/reports/Y7nqPG3XmBD4V9Hx,1056,10,10,-1,TRUE,100,-1
4NLa6ApvFVGdByck,SSC / TK,public,United States,35,44,1786066190378,1786073589014,2026-08-07T01:29:50Z,2026-08-07T03:33:09Z,https://classic.warcraftlogs.com/reports/4NLa6ApvFVGdByck,1056,10,10,-1,TRUE,100,-1
vr9M8Fc4hnGwgzjV,please save us lebron james please if you're listening save us,public,United States,79,86,1786061305393,1786073590001,2026-08-07T00:08:25Z,2026-08-07T03:33:10Z,https://classic.warcraftlogs.com/reports/vr9M8Fc4hnGwgzjV,1056,10,10,-1,TRUE,100,-1
yxVGjcw6zkHT3nd8,SSC / TK,public,United States,3,61,1786061104464,1786073589156,2026-08-07T00:05:04Z,2026-08-07T03:33:09Z,https://classic.warcraftlogs.com/reports/yxVGjcw6zkHT3nd8,1056,10,10,-1,TRUE,100,-1
yjFCML97v3bGwzTR,SSC / TK,public,United States,28,33,1786068479571,1786073572948,2026-08-07T02:07:59Z,2026-08-07T03:32:52Z,https://classic.warcraftlogs.com/reports/yjFCML97v3bGwzTR,1056,10,10,-1,TRUE,100,-1
fg3NXHMDba1qLQJ2,SSC / TK,public,Korea,56,64,1786063183144,1786073529458,2026-08-07T00:39:43Z,2026-08-07T03:32:09Z,https://classic.warcraftlogs.com/reports/fg3NXHMDba1qLQJ2,1056,10,10,-1,TRUE,100,-1
LYHNKtQFW68XRap9,SSC / TK,public,United States,48,70,1786061069791,1786073485167,2026-08-07T00:04:29Z,2026-08-07T03:31:25Z,https://classic.warcraftlogs.com/reports/LYHNKtQFW68XRap9,1056,10,10,-1,TRUE,100,-1
f129vjVkbXBJpWN8,SSC/TK,public,United States,69,75,1786062025992,1786073485406,2026-08-07T00:20:25Z,2026-08-07T03:31:25Z,https://classic.warcraftlogs.com/reports/f129vjVkbXBJpWN8,1056,10,10,-1,TRUE,100,-1
vmJNXFyHtABr1D6g,Red SSC,public,United States,1,14,1786064528358,1786073392197,2026-08-07T01:02:08Z,2026-08-07T03:29:52Z,https://classic.warcraftlogs.com/reports/vmJNXFyHtABr1D6g,1056,10,10,-1,TRUE,100,-1
akzgjYCnV7PND69K,SSC / TK,public,United States,54,67,1786061879694,1786073443371,2026-08-07T00:17:59Z,2026-08-07T03:30:43Z,https://classic.warcraftlogs.com/reports/akzgjYCnV7PND69K,1056,10,10,-1,TRUE,100,-1
fhBYLKb42myTDn68,SSC / TK,public,United States,6,28,1786067779886,1786073205202,2026-08-07T01:56:19Z,2026-08-07T03:26:45Z,https://classic.warcraftlogs.com/reports/fhBYLKb42myTDn68,1056,10,10,-1,TRUE,100,-1
wVq8d1nchWBg9jfK,TK + SSC,public,United States,67,75,1786060786964,1786073414825,2026-08-06T23:59:46Z,2026-08-07T03:30:14Z,https://classic.warcraftlogs.com/reports/wVq8d1nchWBg9jfK,1056,10,10,-1,TRUE,100,-1
HwfmcZh93xaKdXBr,SSC/TK,public,United States,66,73,1786060734890,1786073415448,2026-08-06T23:58:54Z,2026-08-07T03:30:15Z,https://classic.warcraftlogs.com/reports/HwfmcZh93xaKdXBr,1056,10,10,-1,TRUE,100,-1
HrzbN9wkg3nP2BAd,Infinity - Thursday Team - SSC/TK - No Vashj/KT,public,United States,1,8,1786063667534,1786070329435,2026-08-07T00:47:47Z,2026-08-07T02:38:49Z,https://classic.warcraftlogs.com/reports/HrzbN9wkg3nP2BAd,1056,10,10,-1,TRUE,100,-1
ZtPc8AFzhqKR2vDN,SSC / TK,public,United States,82,82,1786062710173,1786073384692,2026-08-07T00:31:50Z,2026-08-07T03:29:44Z,https://classic.warcraftlogs.com/reports/ZtPc8AFzhqKR2vDN,1056,10,10,-1,TRUE,100,-1
DcdzMktBqPCna876,THU SSC/TK,public,United States,74,81,1786061610968,1786073383833,2026-08-07T00:13:30Z,2026-08-07T03:29:43Z,https://classic.warcraftlogs.com/reports/DcdzMktBqPCna876,1056,10,10,-1,TRUE,100,-1
Fc6LzMvKnVx1N438,SSC you had me at zug,public,United States,47,49,1786064478600,1786073371868,2026-08-07T01:01:18Z,2026-08-07T03:29:31Z,https://classic.warcraftlogs.com/reports/Fc6LzMvKnVx1N438,1056,10,10,-1,TRUE,100,-1
BcXyxhgzZA8LfGqH,SSC / TK,public,United States,49,50,1786062911314,1786073372287,2026-08-07T00:35:11Z,2026-08-07T03:29:32Z,https://classic.warcraftlogs.com/reports/BcXyxhgzZA8LfGqH,1056,10,10,-1,TRUE,100,-1
QBZzD72NdPFb9Vcr,[Balls] TK - 8/6/26,public,United States,25,25,1786062506925,1786073369261,2026-08-07T00:28:26Z,2026-08-07T03:29:29Z,https://classic.warcraftlogs.com/reports/QBZzD72NdPFb9Vcr,1056,10,10,-1,TRUE,100,-1
D1Ww94YbrzTBgQXp,SSC / TK,public,United States,34,34,1786069148818,1786073365124,2026-08-07T02:19:08Z,2026-08-07T03:29:25Z,https://classic.warcraftlogs.com/reports/D1Ww94YbrzTBgQXp,1056,10,10,-1,TRUE,100,-1
7f8RDvjHm9XCk31W,080626 TK,public,United States,26,26,1786068699373,1786071566628,2026-08-07T02:11:39Z,2026-08-07T02:59:26Z,https://classic.warcraftlogs.com/reports/7f8RDvjHm9XCk31W,1056,10,10,-1,TRUE,100,-1
FKq97PytcLjZaDp8,8/6 SSC TK,public,United States,1,56,1786063961795,1786072967104,2026-08-07T00:52:41Z,2026-08-07T03:22:47Z,https://classic.warcraftlogs.com/reports/FKq97PytcLjZaDp8,1056,10,10,-1,TRUE,100,-1
K2C37LPk16n8d4N9,SSC,public,United States,7,36,1786064958490,1786071475657,2026-08-07T01:09:18Z,2026-08-07T02:57:55Z,https://classic.warcraftlogs.com/reports/K2C37LPk16n8d4N9,1056,10,10,-1,TRUE,100,-1
HCkQMLJKTAPhgfyp,SSC / TK,public,United States,57,74,1786059334400,1786073294641,2026-08-06T23:35:34Z,2026-08-07T03:28:14Z,https://classic.warcraftlogs.com/reports/HCkQMLJKTAPhgfyp,1056,10,10,-1,TRUE,100,-1
