logID,amount,vates,ilvldiff,NDruids,PowerInfusion,uptime_pct,boss,mage,duration_s,vates_by,Berserking,Destruction,VT,JoW
3y7wY9hpTrQFb8Cc,2013.4772483643,1,5.480003356933594,3,0,55.806749713525306,100623,106734029,135.265,1,0,0,0,2664
3y7wY9hpTrQFb8Cc,2050.8113702732,0,3.4800033569335938,3,0,0,100623,106806328,135.265,0,0,0,8471,3182
3y7wY9hpTrQFb8Cc,2074.8604590988,0,-0.51999664306640625,3,0,0,100623,111508503,135.265,0,0,0,8543,3552
3y7wY9hpTrQFb8Cc,1172.5437603761,0,5.080001831054673,3,0,0,100624,100625161,200.581,0,0,0,11008,2590
3y7wY9hpTrQFb8Cc,1586.9000553392,1,5.080001831054673,3,0,88.95807678693396,100624,106734029,200.581,1,0,0,0,3330
3y7wY9hpTrQFb8Cc,1692.473364875,0,3.0800018310546733,3,0,0,100624,106806328,200.581,0,0,0,11012,3848
3y7wY9hpTrQFb8Cc,1385.6197745549,0,-0.9199981689453267,3,0,0,100624,111508503,200.581,0,0,0,10893,2824
3y7wY9hpTrQFb8Cc,1214.8599503509,0,5.279998779296875,3,0,0,100627,100625161,270.297,0,0,0,14022,5476
3y7wY9hpTrQFb8Cc,1410.4152099357,1,5.279998779296875,3,0,91.4090796420234,100627,106734029,270.297,1,0,0,0,3552
3y7wY9hpTrQFb8Cc,1490.6602736989,0,-0.720001220703125,3,0,0,100627,111508503,270.297,0,0,0,13856,4662
3y7wY9hpTrQFb8Cc,986.95330451377,0,5.239997863769517,3,0,0,100626,100625161,231.093,0,0,0,11292,1924
3y7wY9hpTrQFb8Cc,1180.3299970142,0,5.239997863769517,3,0,47.777301778937485,100626,106734029,231.093,0,0,0,0,1702
3y7wY9hpTrQFb8Cc,1732.8218509431,0,3.239997863769517,3,0,0,100626,106806328,231.093,0,0,0,13355,2368
3y7wY9hpTrQFb8Cc,1673.3522867417,0,0.23999786376951704,3,0,0,100626,111508503,231.093,0,0,0,13218,2516
3y7wY9hpTrQFb8Cc,1074.2210854979,0,5.440002441406236,3,0,0,100625,100625161,240.848,0,0,0,11201,2368
3y7wY9hpTrQFb8Cc,1111.9087557298,1,5.440002441406236,3,0,39.566033348834104,100625,106734029,240.848,1,0,0,0,2812
3y7wY9hpTrQFb8Cc,1342.3819172258,0,3.440002441406236,3,0,0,100625,106806328,240.848,0,0,0,10496,2590
3y7wY9hpTrQFb8Cc,1057.766724241,0,0.4400024414062358,3,0,0,100625,111508503,240.848,0,0,0,10050,3034
3y7wY9hpTrQFb8Cc,969.69971791282,1,5.199996948242202,3,0,0,100628,100625161,529.269,1,0,0,17456,3330
3y7wY9hpTrQFb8Cc,1108.5856152542,0,0.1999969482422017,3,0,0,100628,111508503,529.269,0,0,0,17875,4292
3y7wY9hpTrQFb8Cc,1216.7235190644,0,5.080001831054673,3,0,0,100730,100625161,336.544,0,0,0,14829,3922
3y7wY9hpTrQFb8Cc,1389.9995245793,1,5.080001831054673,3,0,71.15830322335266,100730,106734029,336.544,1,0,0,0,3108
3y7wY9hpTrQFb8Cc,1515.5106018827,0,3.0800018310546733,3,0,0,100730,106806328,336.544,0,0,0,14878,4440
3y7wY9hpTrQFb8Cc,1361.1622848721,0,0.08000183105467329,3,0,0,100730,111508503,336.544,0,0,0,14769,4070
3y7wY9hpTrQFb8Cc,1717.1935949083,0,5.1200027465820455,3,0,0,100731,100625161,187.913,0,0,0,10225,3700
3y7wY9hpTrQFb8Cc,1595.6958805405,2+,5.1200027465820455,3,0,0,100731,106734029,187.913,2+,0,0,0,3774
3y7wY9hpTrQFb8Cc,1874.0747047836,0,3.1200027465820455,3,0,0,100731,106806328,187.913,0,0,0,10454,4958
3y7wY9hpTrQFb8Cc,1760.1922166109,0,0.12000274658204546,3,0,0,100731,111508503,187.913,0,0,0,11086,3774
3y7wY9hpTrQFb8Cc,1563.7513016122,0,5.239997863769517,3,0,0,100732,100625161,135.409,0,0,0,6753,2220
3y7wY9hpTrQFb8Cc,1513.3632181022,0,5.239997863769517,3,0,94.32312475537078,100732,106734029,135.409,0,0,0,0,2294
3y7wY9hpTrQFb8Cc,1872.9921940196,0,3.239997863769517,3,0,0,100732,106806328,135.409,0,0,0,6970,2294
3y7wY9hpTrQFb8Cc,1765.3553308864,0,0.23999786376951704,3,0,0,100732,111508503,135.409,0,0,0,6690,2886
3y7wY9hpTrQFb8Cc,1039.6752193145,0,4.7599945068359375,3,0,0,100733,100625161,594.124,0,0,0,15312,4366
3y7wY9hpTrQFb8Cc,883.40481111687,0,6.7599945068359375,3,0,85.96656590206759,100733,106734029,594.124,0,0,0,0,3034
3y7wY9hpTrQFb8Cc,938.41016353488,0,1.7599945068359375,3,0,0,100733,111508503,594.124,0,0,0,14782,4070
kRGJ9rNXhavLy8bt,846.81192646223,0,5.6399993896484375,3,0,0,100624,97220528,320.162,0,0,0,13306,1776
kRGJ9rNXhavLy8bt,1028.8197849839,0,6.6399993896484375,3,0,0,100624,102199928,320.162,0,0,0,13370,1702
kRGJ9rNXhavLy8bt,1020.1616681555,0,-0.3600006103515625,3,0,0,100624,110415398,320.162,0,0,2,13560,1702
kRGJ9rNXhavLy8bt,947.55651326616,0,6.559997558593764,3,0,0,100623,102199928,339.699,0,0,0,13823,0
kRGJ9rNXhavLy8bt,905.87549565939,0,-0.4400024414062358,3,0,0,100623,110415398,339.699,0,0,0,13757,0
kRGJ9rNXhavLy8bt,1192.5946662188,0,6,3,0,0,100625,97220528,267.915,0,0,0,9737,3626
kRGJ9rNXhavLy8bt,1036.1084672377,0,7,3,0,0,100625,102199928,267.915,0,0,0,10307,2590
kRGJ9rNXhavLy8bt,1437.1423772465,0,0,3,0,0,100625,110415398,267.915,0,0,1,10746,3256
awzNPLGXdtMmj8qy,1191.8792800436,0,-1.279998779296875,1,0,0,100730,92472278,330.02,0,0,0,0,1554
awzNPLGXdtMmj8qy,1089.5218471608,0,2.720001220703125,1,0,0,100730,99043156,330.02,0,0,0,0,1776
awzNPLGXdtMmj8qy,1251.13629477,0,2.720001220703125,1,0,0,100730,99740791,330.02,0,0,0,0,1406
awzNPLGXdtMmj8qy,1210.4478516454,0,0.720001220703125,1,0,0,100730,110680585,330.02,0,0,0,0,1258
pRqZFjQkG4JWAfaL,1543.7907313541,0,6.1200027465820455,3,1,0,100624,93179518,220.96,0,0,0,12044,3700
pRqZFjQkG4JWAfaL,1123.1716147719,0,3.1200027465820455,3,0,0,100624,93258048,220.96,0,0,0,12120,3182
pRqZFjQkG4JWAfaL,1307.8702027516,0,5.1200027465820455,3,0,0,100624,108425421,220.96,0,0,2,12428,3256
pRqZFjQkG4JWAfaL,1371.0897900072,0,5.1200027465820455,3,0,0,100624,111110806,220.96,0,0,0,12354,3404
pRqZFjQkG4JWAfaL,736.8754525706,0,-5.8799972534179545,3,0,0,100624,111665312,220.96,0,0,0,0,2442
pRqZFjQkG4JWAfaL,1185.6328041852,0,5.919998168945327,3,0,0,100623,93179518,266.844,0,0,0,10649,3996
pRqZFjQkG4JWAfaL,907.45529223067,0,2.9199981689453267,3,0,0,100623,93258048,266.844,0,0,0,9959,3404
pRqZFjQkG4JWAfaL,1186.3823057667,0,4.919998168945327,3,0,0,100623,108425421,266.844,0,0,0,10708,3108
pRqZFjQkG4JWAfaL,1116.0640673952,0,4.919998168945327,3,0,0,100623,111110806,266.844,0,0,0,10914,3552
pRqZFjQkG4JWAfaL,600.032228568,0,-6.080001831054673,3,0,0,100623,111665312,266.844,0,0,0,0,2442
pRqZFjQkG4JWAfaL,1713.6394790953,0,5.8799972534179545,3,1,0,100627,93179518,262.62,0,0,0,16587,4218
pRqZFjQkG4JWAfaL,1276.2318178357,0,2.8799972534179545,3,0,0,100627,93258048,262.62,0,0,0,16590,3996
pRqZFjQkG4JWAfaL,1578.7335313381,0,4.8799972534179545,3,0,0,100627,108425421,262.62,0,0,1,16847,4440
pRqZFjQkG4JWAfaL,1282.7393191684,0,4.8799972534179545,3,0,0,100627,111110806,262.62,0,0,0,16913,3996
pRqZFjQkG4JWAfaL,930.92300662554,0,-6.1200027465820455,3,0,88.7240118802833,100627,111665312,262.62,0,0,0,0,3589
pRqZFjQkG4JWAfaL,1418.3042541645,0,6.160003662109361,3,1,0,100625,93179518,243.244,0,0,0,11040,3552
pRqZFjQkG4JWAfaL,1233.7734949269,0,3.160003662109361,3,0,0,100625,93258048,243.244,0,0,0,10939,2738
pRqZFjQkG4JWAfaL,1161.2783871339,0,5.160003662109361,3,0,0,100625,108425421,243.244,0,0,1,10873,3848
pRqZFjQkG4JWAfaL,1307.7527092138,0,5.160003662109361,3,0,0,100625,111110806,243.244,0,0,0,11275,3330
ha6QyXDTZFB8v1dc,1826.9353730079,1,2.720001220703125,2,0,0,100730,93031104,250.236,1,0,0,11769,3404
ha6QyXDTZFB8v1dc,1256.1022394859,0,-9.279998779296875,2,0,0,100730,106194593,250.236,0,1,0,12355,2812
ha6QyXDTZFB8v1dc,1896.14603814,1,4.720001220703125,2,0,0,100730,107578969,250.236,1,1,0,12147,3922
ha6QyXDTZFB8v1dc,2178.8466474068,1,2.720001220703125,2,0,0,100731,93031104,151.957,1,0,0,8102,2146
ha6QyXDTZFB8v1dc,1463.2297294629,0,-9.279998779296875,2,0,0,100731,106194593,151.957,0,1,1,8122,1184
ha6QyXDTZFB8v1dc,2176.8329198392,1,4.720001220703125,2,0,0,100731,107578969,151.957,1,1,0,8503,2590
ha6QyXDTZFB8v1dc,1970.6678865508,1,2.8000030517577983,2,0,0,100732,93031104,109.3,1,0,0,4414,1702
ha6QyXDTZFB8v1dc,1122.6715462031,0,-9.199996948242202,2,0,0,100732,106194593,109.3,0,1,1,4406,1110
ha6QyXDTZFB8v1dc,2206.8892955169,1,4.800003051757798,2,0,0,100732,107578969,109.3,1,1,0,4467,1480
ha6QyXDTZFB8v1dc,1318.3278274971,1,4.1199951171875,2,0,0,100733,93031104,416.225,1,0,0,12236,3182
ha6QyXDTZFB8v1dc,881.05712054778,0,-6.8800048828125,2,0,0,100733,106194593,416.225,0,1,2,12014,2516
ha6QyXDTZFB8v1dc,2779.3987334933,1,2.9199981689453267,2,0,0,100623,93031104,92.538,1,0,1,6379,2294
ha6QyXDTZFB8v1dc,1724.9562341957,0,-8.080001831054673,2,1,0,100623,106194593,92.538,0,1,1,6525,2294
ha6QyXDTZFB8v1dc,2691.4132572565,1,4.919998168945327,2,0,0,100623,107578969,92.538,1,1,1,6559,2442
1RwJWNHyjBFanYkc,1219.3481841132,0,3.8636398315429545,3,0,0,100623,106845944,175.479,0,0,0,8505,1628
1RwJWNHyjBFanYkc,1480.4907272348,1,1.2272720336914063,3,0,0,100624,106063010,230.352,1,0,0,9773,2516
1RwJWNHyjBFanYkc,1304.6346280448,1,0.95652008056640625,3,0,0,100625,106063010,227.85,1,0,0,8255,3404
1RwJWNHyjBFanYkc,1475.0537634409,0,2.9565200805664063,3,0,0,100625,106845944,227.85,0,0,0,8229,3700
1RwJWNHyjBFanYkc,1801.7658134446,1,0.47826385498048296,3,0,0,100626,106063010,235.812,1,0,0,11581,2812
1RwJWNHyjBFanYkc,1556.6298576832,0,2.478263854980483,3,0,0,100626,106845944,235.812,0,0,0,11802,1332
1RwJWNHyjBFanYkc,1706.165947729,2+,1.0434799194335938,3,0,0,100627,106063010,256.165,2+,0,0,11338,5032
1RwJWNHyjBFanYkc,1538.192180821,0,3.0434799194335938,3,0,0,100627,106845944,256.165,0,0,0,11565,5180
1RwJWNHyjBFanYkc,1007.969263872,0,3.2173919677734375,3,0,0,100628,106845944,522.382,0,0,0,10270,1036
1RwJWNHyjBFanYkc,1264.1146356833,1,0.70833587646484375,3,0,0,100730,106063010,384.034,1,0,0,16372,5994
1RwJWNHyjBFanYkc,1452.9937453455,1,2.7083358764648438,3,0,0,100730,106845944,384.034,1,0,0,16930,5476
1RwJWNHyjBFanYkc,1783.3618641253,0,-1.0833358764648438,3,0,0,100731,106845944,195.695,0,0,0,9693,4292
1RwJWNHyjBFanYkc,1870.4898521674,1,1.0416641235351563,3,0,0,100732,106063010,127.712,1,0,0,5775,1776
1RwJWNHyjBFanYkc,1811.8735905788,1,-0.95833587646484375,3,0,0,100732,106845944,127.712,1,0,0,6010,1850
HRZPD9Cc7rX6Kytg,1365.2987255934,0,-0.12000274658204546,3,0,0,100624,96254521,256.59,0,0,0,5151,4218
HRZPD9Cc7rX6Kytg,331.95370045598,0,-0.12000274658204546,3,0,0,100624,111580910,256.59,0,0,0,1691,1036
cvxJjMPaD9GdW72k,1106.3523686412,0,11.120002746582045,1,0,0,100627,96254873,328.775,0,0,0,0,4366
cvxJjMPaD9GdW72k,1138.6358451829,0,10.120002746582045,1,0,0,100627,110340889,328.775,0,0,0,0,4292
cvxJjMPaD9GdW72k,1043.830129686,0,10.959999084472656,1,0,0,100628,96254873,595.207,0,0,0,0,2368
cvxJjMPaD9GdW72k,815.35835432043,0,8.959999084472656,1,0,0,100628,99126313,595.207,0,0,0,0,1554
cvxJjMPaD9GdW72k,922.05904836469006,0,9.959999084472656,1,0,0,100628,110340889,595.207,0,0,0,0,1850
N9PmLcXqdACxKQZz,1017.2997854548,0,5.519996643066406,2,0,0,100624,97932783,301.102,0,0,0,5127,2590
N9PmLcXqdACxKQZz,816.3247005998,0,0.51999664306640625,2,0,0,100624,98726759,301.102,0,0,0,5222,2590
N9PmLcXqdACxKQZz,1002.8761017861,0,4.519996643066406,2,0,0,100624,99210529,301.102,0,0,0,5216,2664
N9PmLcXqdACxKQZz,324.38177096134,0,-7.480003356933594,2,0,0,100624,111172313,301.102,0,0,0,3940,1845
D9xfzKyQ6khR2W3Z,1482.7394760513,0,-0.59999847412109375,4,0,84.85825324616634,100624,101297995,232.351,0,1,0,6958,3182
D9xfzKyQ6khR2W3Z,1420.7728824064,0,6.400001525878906,4,0,84.85825324616634,100624,104820762,232.351,0,0,0,6908,3108
D9xfzKyQ6khR2W3Z,1411.5971095455,0,2.4000015258789063,4,0,75.34247754474912,100624,108729057,232.351,0,0,0,6792,3404
D9xfzKyQ6khR2W3Z,1320.8840259967,0,-0.6399993896484375,4,0,96.55794859539894,100626,101297995,234.337,0,1,0,8640,1850
D9xfzKyQ6khR2W3Z,1369.3185455135,0,6.3600006103515625,4,0,78.10204961231048,100626,104820762,234.337,0,0,0,8729,1628
D9xfzKyQ6khR2W3Z,1307.8813845018,0,2.3600006103515625,4,0,67.43407997883389,100626,108729057,234.337,0,0,0,8652,1554
D9xfzKyQ6khR2W3Z,1278.0380185611,0,-0.279998779296875,4,0,97.83402213089325,100625,101297995,261.083,0,1,0,7643,0
D9xfzKyQ6khR2W3Z,1396.7282435088,0,6.720001220703125,4,0,0,100625,104820762,261.083,0,0,0,7680,0
D9xfzKyQ6khR2W3Z,1228.2913862641,0,2.720001220703125,4,0,0,100625,108729057,261.083,0,0,0,7762,0
D9xfzKyQ6khR2W3Z,1107.3706182733,0,-0.68000030517578125,4,0,0,100623,101297995,303.733,0,1,0,7754,3256
D9xfzKyQ6khR2W3Z,1028.8444126914,0,6.319999694824219,4,0,0,100623,104820762,303.733,0,0,0,7527,3108
D9xfzKyQ6khR2W3Z,1142.1840893153,0,2.3199996948242188,4,0,0,100623,108729057,303.733,0,0,0,7764,2738
D9xfzKyQ6khR2W3Z,1171.8177215808,0,0.23999786376951704,4,0,96.80140533221103,100628,101297995,491.841,0,1,0,9864,3774
D9xfzKyQ6khR2W3Z,1001.5533475249,0,6.239997863769517,4,0,38.58970683615233,100628,104820762,491.841,0,0,0,9827,3848
D9xfzKyQ6khR2W3Z,1051.2198047743,0,2.239997863769517,4,0,62.62064366329769,100628,108729057,491.841,0,0,0,9838,3996
D9xfzKyQ6khR2W3Z,1328.1798071064,0,0.23999786376951704,4,0,97.08573718388564,100730,101297995,364.346,0,1,0,12739,222
D9xfzKyQ6khR2W3Z,1235.9734977192,0,6.239997863769517,4,0,89.19927760974457,100730,104820762,364.346,0,0,0,12542,296
D9xfzKyQ6khR2W3Z,1306.5520137452,0,2.239997863769517,4,0,87.32331355360014,100730,108729057,364.346,0,0,0,12707,296
D9xfzKyQ6khR2W3Z,1580.3457736587,0,0.1999969482422017,4,0,0,100732,101297995,152.354,0,1,0,5453,1332
D9xfzKyQ6khR2W3Z,1548.288853591,0,2.1999969482422017,4,0,0,100732,108729057,152.354,0,0,0,5368,1554
dnAt4LjDzwvYbM7G,1053.8684848832,0,9.839996337890625,3,0,0,100624,91063872,314.154,0,0,0,7133,3626
dnAt4LjDzwvYbM7G,1101.2242403407,1,10.839996337890625,3,2,0,100624,94446543,314.154,1,0,1,0,3330
dnAt4LjDzwvYbM7G,1155.8433752092,0,9.839996337890625,3,0,0,100623,91063872,316.093,0,0,0,7204,3922
dnAt4LjDzwvYbM7G,1212.2286795342,0,3.839996337890625,3,0,0,100623,91946932,316.093,0,0,0,7585,3626
dnAt4LjDzwvYbM7G,1452.2814488141,2+,10.839996337890625,3,1,97.31439797781034,100623,94446543,316.093,2+,0,0,0,3848
dnAt4LjDzwvYbM7G,1127.2977370823,0,9.839996337890625,3,0,0,100627,91063872,290.068,0,0,0,10872,2664
dnAt4LjDzwvYbM7G,1290.0940469131,0,3.839996337890625,3,0,0,100627,91946932,290.068,0,0,0,11235,2442
dnAt4LjDzwvYbM7G,1578.7022353379,1,10.839996337890625,3,2,94.6909000648124,100627,94446543,290.068,1,0,0,0,3034
dnAt4LjDzwvYbM7G,1205.7069991115,0,9.839996337890625,3,0,0,100626,91063872,294.866,0,0,0,7929,1406
dnAt4LjDzwvYbM7G,1074.616944646,0,3.839996337890625,3,0,0,100626,91946932,294.866,0,0,0,8051,1258
dnAt4LjDzwvYbM7G,1308.3332768105,1,10.839996337890625,3,2,0,100626,94446543,294.866,1,0,0,0,1332
L9KXrhJkQNMCdvZA,1758.678864442,1,3.4000015258789063,3,0,0,100624,107365894,199.162,1,0,0,0,3108
L9KXrhJkQNMCdvZA,1734.4372922545,1,0.40000152587890625,3,0,92.26157600345448,100624,108786280,199.162,1,1,0,0,3108
L9KXrhJkQNMCdvZA,1464.6016810436,1,5.400001525878906,3,0,7.850393147287142,100624,110137077,199.162,1,0,0,5535,2590
L9KXrhJkQNMCdvZA,1670.625255236,1,3.440002441406236,3,2,92.97371798611515,100627,107365894,274.256,1,0,0,0,4588
L9KXrhJkQNMCdvZA,1692.6193045913,1,0.4400024414062358,3,0,91.20092176652467,100627,108786280,274.256,1,1,0,0,4810
L9KXrhJkQNMCdvZA,1468.675252319,0,5.440002441406236,3,0,89.36577504229624,100627,110137077,274.256,0,0,0,0,3478
L9KXrhJkQNMCdvZA,1843.9879205478,1,3.1999969482422017,3,1,0,100626,107365894,188.088,1,0,0,0,1110
L9KXrhJkQNMCdvZA,1616.4348602782,0,0.1999969482422017,3,0,0,100626,108786280,188.088,0,1,0,0,1332
L9KXrhJkQNMCdvZA,1628.9236952916,0,5.199996948242202,3,0,0,100626,110137077,188.088,0,0,0,0,1258
HTK8NPM3Cb9aYxJj,1652.0836796748,0,2.4800033569335938,2,0,0,100624,93388180,186.473,0,0,0,7710,3330
HTK8NPM3Cb9aYxJj,1521.5500367345,0,1.4800033569335938,2,0,0,100624,100930186,186.473,0,0,0,7522,2812
HTK8NPM3Cb9aYxJj,1556.8205584723,0,6.480003356933594,2,0,0,100624,109484927,186.473,0,0,0,7707,2960
HTK8NPM3Cb9aYxJj,1245.6084492055,0,2.440002441406236,2,0,0,100623,93388180,238.697,0,0,0,5605,3034
HTK8NPM3Cb9aYxJj,1232.813985932,0,1.4400024414062358,2,0,0,100623,100930186,238.697,0,0,0,5297,3034
HTK8NPM3Cb9aYxJj,1469.578587079,0,6.440002441406236,2,0,0,100623,109484927,238.697,0,0,0,5602,3256
HTK8NPM3Cb9aYxJj,1552.5550322621,0,2.4000015258789063,2,0,0,100627,93388180,240.995,0,0,0,7991,3478
HTK8NPM3Cb9aYxJj,1587.5765057366,0,1.4000015258789063,2,0,0,100627,100930186,240.995,0,0,0,8059,3922
HTK8NPM3Cb9aYxJj,1376.6800141082,0,6.400001525878906,2,0,0,100627,109484927,240.995,0,0,0,7872,3996
HTK8NPM3Cb9aYxJj,1719.5977154209,0,2.3199996948242188,2,0,0,100626,93388180,201.35,0,0,0,6594,0
HTK8NPM3Cb9aYxJj,1536.2254780233,0,1.3199996948242188,2,0,0,100626,100930186,201.35,0,0,0,6378,0
HTK8NPM3Cb9aYxJj,1673.657809784,0,6.319999694824219,2,0,0,100626,109484927,201.35,0,0,0,6598,0
HTK8NPM3Cb9aYxJj,1417.7319607067,0,2.5199966430664063,2,0,0,100625,93388180,212.148,0,0,0,6490,1480
HTK8NPM3Cb9aYxJj,1363.0201557403,0,1.5199966430664063,2,0,0,100625,100930186,212.148,0,0,0,6484,1850
HTK8NPM3Cb9aYxJj,1595.2401153911,0,6.519996643066406,2,0,0,100625,109484927,212.148,0,0,0,6494,1776
HTK8NPM3Cb9aYxJj,1052.4999530261,0,1.4000015258789063,2,0,0,100628,100930186,532.21,0,0,0,8572,3034
HTK8NPM3Cb9aYxJj,1157.6426598523,0,6.400001525878906,2,0,0,100628,109484927,532.21,0,0,0,8629,2220
MLFPhdaJr3wjtDHp,1549.8563480482,0,1.8799972534179545,2,0,0,100624,95545408,175.424,0,0,0,3119,2886
MLFPhdaJr3wjtDHp,1456.898713973,0,2.8799972534179545,2,0,0,100624,101462846,175.424,0,1,0,2806,2886
MLFPhdaJr3wjtDHp,1706.858810653,1,-1.1200027465820455,2,0,0,100624,111377426,175.424,1,1,0,2834,2812
MLFPhdaJr3wjtDHp,1756.0155443054,0,1.8799972534179545,2,0,0,100627,95545408,215.899,0,0,0,11956,3774
MLFPhdaJr3wjtDHp,1557.9646038194,0,2.8799972534179545,2,0,0,100627,101462846,215.899,0,1,0,11306,3330
MLFPhdaJr3wjtDHp,1577.4598307542,0,-1.1200027465820455,2,0,0,100627,111377426,215.899,0,1,0,11960,3996
MLFPhdaJr3wjtDHp,2065.6150191416,0,1.8000030517577983,2,0,0,100626,95545408,138.703,0,0,0,7711,0
MLFPhdaJr3wjtDHp,1640.5557197753,0,2.8000030517577983,2,0,0,100626,101462846,138.703,0,1,0,7616,0
MLFPhdaJr3wjtDHp,1701.787272085,0,-1.1999969482422017,2,0,0,100626,111377426,138.703,0,1,0,7712,0
MLFPhdaJr3wjtDHp,1270.5947195784,0,1.8799972534179545,2,0,0,100625,95545408,223.164,0,0,0,5749,2886
MLFPhdaJr3wjtDHp,1026.0929182126,0,2.8799972534179545,2,0,0,100625,101462846,223.164,0,1,0,4865,2557
MLFPhdaJr3wjtDHp,1810.5661142658,0,2.720001220703125,2,0,0,100623,95545408,138.064,0,0,0,7896,2664
MLFPhdaJr3wjtDHp,1276.2197241859,0,3.720001220703125,2,0,0,100623,101462846,138.064,0,1,0,7484,2294
MLFPhdaJr3wjtDHp,1725.0333178816,0,-0.279998779296875,2,0,0,100623,111377426,138.064,0,1,0,8029,2294
MLFPhdaJr3wjtDHp,1140.8501662402,0,1.8000030517577983,2,0,0,100628,95545408,422.882,0,0,0,11338,3626
MLFPhdaJr3wjtDHp,863.14858518452,0,2.8000030517577983,2,0,0,100628,101462846,422.882,0,1,0,10158,2220
MLFPhdaJr3wjtDHp,1494.3413452699,0,1.8000030517577983,2,0,0,100730,95545408,315.446,0,0,0,13385,2516
MLFPhdaJr3wjtDHp,1258.0283154645,0,2.8000030517577983,2,0,0,100730,101462846,315.446,0,1,0,13117,2220
MLFPhdaJr3wjtDHp,1047.8180100556,0,-1.1999969482422017,2,0,0,100730,111377426,315.446,0,1,0,13384,2368
C6mdkyVQzAx9jfNM,1818.9694516561,1,0.59999847412109375,2,0,0,100623,94961415,133.657,1,0,0,6594,0
C6mdkyVQzAx9jfNM,1810.1034738173,0,0.59999847412109375,2,0,0,100623,106357901,133.657,0,0,0,6581,0
C6mdkyVQzAx9jfNM,1987.2434664851,0,4.599998474121094,2,0,0,100623,106445021,133.657,0,0,0,6582,0
C6mdkyVQzAx9jfNM,1304.2570553513,0,0.40000152587890625,2,0,0,100624,94961415,188.722,0,0,0,7948,0
C6mdkyVQzAx9jfNM,1470.0140948061,0,0.40000152587890625,2,0,0,100624,106357901,188.722,0,0,0,7658,0
C6mdkyVQzAx9jfNM,1671.1565159335,1,4.400001525878906,2,0,0,100624,106445021,188.722,1,0,0,7950,0
C6mdkyVQzAx9jfNM,1489.7415245705,0,3.4000015258789063,2,0,0,100624,108997418,188.722,0,0,0,7945,0
hfV39bYBrDg7j8Jz,1763.2618299358,0,2.4000015258789063,3,0,0,100624,96206630,200.783,0,0,0,12112,0
hfV39bYBrDg7j8Jz,1680.376326681,0,2.4000015258789063,3,0,0,100624,98104232,200.783,0,0,0,12579,0
hfV39bYBrDg7j8Jz,1563.7180438583,0,0.40000152587890625,3,0,0,100624,100424856,200.783,0,0,1,12343,0
f7tT3jrAhbkpMqvx,1235.5626020947,0,-1.5999984741210938,3,0,0,100624,93638547,228.954,0,0,0,11135,3330
f7tT3jrAhbkpMqvx,1039.9163150677,0,4.400001525878906,3,0,0,100624,108880829,228.954,0,0,0,11096,2664
f7tT3jrAhbkpMqvx,781.08703058256,0,-3.5999984741210938,3,0,0,100624,111559700,228.954,0,0,0,10684,2294
f7tT3jrAhbkpMqvx,887.76246288855,0,-1.6399993896484375,3,0,0,100623,93638547,335.476,0,0,0,12452,0
f7tT3jrAhbkpMqvx,884.2152642812,0,4.3600006103515625,3,0,0,100623,108880829,335.476,0,0,0,13029,0
f7tT3jrAhbkpMqvx,732.529301649,0,-3.6399993896484375,3,0,0,100623,111559700,335.476,0,0,0,13498,0
zfw7qrTjdR4QNbMh,1428.9173961028,0,0.839996337890625,2,0,0,100624,98912022,223.803,0,0,0,8547,2738
zfw7qrTjdR4QNbMh,1555.2740579885,0,3.839996337890625,2,0,0,100624,106818676,223.803,0,0,1,8686,3182
zfw7qrTjdR4QNbMh,1569.1836123734,0,5.839996337890625,2,0,0,100624,108158328,223.803,0,0,0,5912,2738
zfw7qrTjdR4QNbMh,1432.8717666877,0,6.839996337890625,2,0,0,100624,109769337,223.803,0,0,1,8738,3626
zfw7qrTjdR4QNbMh,1169.5139370112,0,0.839996337890625,2,0,0,100627,98912022,282.844,0,0,0,13890,3774
zfw7qrTjdR4QNbMh,1713.2907185586,0,3.839996337890625,2,0,0,100627,106818676,282.844,0,0,0,13469,4070
zfw7qrTjdR4QNbMh,1585.934295937,0,5.839996337890625,2,0,0,100627,108158328,282.844,0,0,0,13890,3848
zfw7qrTjdR4QNbMh,1533.8631896027,0,6.839996337890625,2,0,0,100627,109769337,282.844,0,0,1,13757,3996
zfw7qrTjdR4QNbMh,1574.7019558485,0,0.839996337890625,2,0,0,100627,111173036,282.844,0,0,0,0,4366
zfw7qrTjdR4QNbMh,1356.709583166,0,0.8000030517577983,2,0,0,100626,98912022,234.098,0,0,1,10233,740
zfw7qrTjdR4QNbMh,1645.7338379653,0,3.8000030517577983,2,0,0,100626,106818676,234.098,0,0,0,10327,1258
zfw7qrTjdR4QNbMh,1505.4165349554,0,5.800003051757798,2,0,0,100626,108158328,234.098,0,0,0,10026,1406
zfw7qrTjdR4QNbMh,1526.8007415698,0,6.800003051757798,2,0,0,100626,109769337,234.098,0,0,1,10042,1776
zfw7qrTjdR4QNbMh,1490.4527163837,0,0.8000030517577983,2,0,0,100626,111173036,234.098,0,0,0,0,1554
93MwZKxJbY6tzPV8,1405.4687739221,0,-3.4000015258789063,2,0,0,100624,91817411,228.607,0,0,0,9321,3848
93MwZKxJbY6tzPV8,1143.6526440573,0,-0.40000152587890625,2,0,0,100624,92161654,228.607,0,0,0,8704,3922
